13, -0.07, 0.10, 1.00
12, -0.07, 0.11, 1.02
14, -0.09, 0.13, 1.01
13, -0.10, 0.14, 1.03
13, -0.08, 0.11, 1.01
13, -0.06, 0.10, 1.01
13, -0.07, 0.09, 1.00
13, -0.08, 0.09, 1.00
13, -0.11, 0.10, 1.00
14, -0.11, 0.09, 0.99
13, -0.10, 0.08, 0.94
12, -0.10, 0.03, 0.97
14, -0.09, -0.04, 0.88
13, -0.13, -0.07, 0.85
13, -0.10, -0.05, 0.31
14, 0.03, -0.09, -0.06
12, -0.01, -0.11, 0.06
13, 0.00, -0.08, 0.10
13, -0.01, -0.05, 0.10
14, 0.01, 0.00, 0.10
13, -0.01, 0.00, 0.12
12, -0.01, 0.03, 0.14
14, 1.99, 1.93, 2.00
13, 0.36, -2.00, 1.37
13, 1.94, 0.01, 0.14
14, 2.00, -0.25, -2.00
12, -0.35, 0.36, 1.98
13, 0.18, -0.11, 1.11
14, -0.12, -0.04, 1.03
13, -0.20, 0.02, 1.13
13, -0.09, 0.04, 1.03
12, -0.11, 0.07, 0.97
14, 0.03, 0.06, 1.07
13, 0.02, 0.04, 1.04
13, 0.03, 0.03, 1.01
14, -0.00, 0.04, 1.05
12, -0.01, 0.04, 1.03
13, -0.01, 0.03, 1.02
14, -0.00, 0.04, 1.05
13, 0.00, 0.03, 1.02
13, -0.00, 0.02, 1.03
13, -0.00, 0.03, 1.06
13, -0.01, 0.03, 1.03
13, -0.00, 0.03, 1.03
13, -0.00, 0.03, 1.03
14, -0.00, 0.03, 1.02
12, -0.01, 0.03, 1.03
13, -0.00, 0.03, 1.04
14, -0.01, 0.02, 1.04
13, -0.02, 0.01, 1.04
13, -0.02, 0.01, 1.04
13, -0.03, -0.00, 1.05
13, -0.03, 0.00, 1.04
13, -0.03, -0.00, 1.02
14, -0.01, -0.00, 1.03
13, 0.02, 0.02, 1.05
12, 0.01, -0.00, 1.03
13, -0.01, 0.02, 1.04
14, -0.01, 0.03, 1.04
13, -0.01, 0.06, 1.03
12, 0.02, 0.08, 1.05
14, -0.00, 0.07, 1.05
13, -0.02, 0.02, 1.04
13, -0.01, 0.03, 1.03
14, -0.01, 0.04, 1.04
12, -0.00, 0.03, 1.11
13, 0.01, 0.04, 1.05
14, -0.02, 0.00, 1.05
13, -0.09, 0.04, 1.05
13, -0.07, 0.12, 1.04
12, -0.01, 0.28, 0.99
14, 0.08, 0.02, 1.05
13, 0.11, 0.02, 1.02
13, 0.05, 0.03, 1.02
14, 0.03, 0.06, 1.12
12, 0.11, 0.17, 1.11
13, 0.05, 0.02, 1.20
14, -0.08, 0.03, 1.23
13, -0.13, 0.07, 1.26
13, -0.05, 0.06, 1.27
13, 0.03, 0.09, 1.21
13, 0.09, 0.04, 1.11
13, 0.08, 0.05, 1.02
13, 0.06, 0.02, 1.02
14, 0.01, 0.06, 1.10
12, -0.04, 0.05, 1.21
13, -0.06, 0.03, 1.14
14, -0.03, 0.05, 1.03
13, 0.00, 0.10, 0.99
12, 0.01, 0.13, 1.00
14, -0.02, 0.14, 1.04
13, -0.04, 0.12, 1.04
13, -0.08, 0.10, 1.04
14, -0.08, 0.07, 1.06
12, -0.07, 0.06, 1.00
13, -0.04, 0.03, 0.97
13, -0.06, 0.02, 0.93
14, -0.07, 0.08, 0.93
13, -0.09, 0.07, 0.96
12, -0.12, 0.09, 1.01
14, -0.12, 0.09, 0.99
13, -0.11, 0.08, 0.94
13, -0.11, 0.07, 0.92
14, -0.09, 0.07, 0.89
12, -0.09, 0.08, 0.87
13, -0.13, 0.10, 0.89
13, -0.10, 0.09, 0.90
14, -0.06, 0.09, 0.89
13, -0.06, 0.09, 0.96
12, -0.08, 0.11, 1.01
14, -0.05, 0.11, 0.99
13, -0.04, 0.09, 0.95
13, -0.05, 0.09, 0.94
14, -0.03, 0.06, 0.93
12, -0.03, 0.06, 0.95
13, -0.03, 0.08, 1.00
14, -0.04, 0.10, 1.07
13, -0.09, 0.08, 1.14
13, -0.13, 0.04, 1.11
12, -0.14, 0.01, 1.02
14, -0.14, -0.03, 0.94
13, -0.10, -0.04, 0.81
13, -0.08, 0.01, 0.57
14, -0.04, -0.07, -0.19
13, 0.00, -0.04, 0.02
12, 0.01, -0.03, 0.10
14, 0.02, -0.03, 0.08
13, 0.00, -0.02, 0.11
13, -0.00, -0.01, 0.13
13, 2.00, 1.98, -2.00
13, 0.91, 2.00, 2.00
13, -1.47, 1.97, 0.47
13, 0.15, -1.95, 1.54
14, -0.18, -0.08, 1.78
13, 0.13, -0.07, 0.86
12, 0.05, -0.02, 0.88
14, -0.06, 0.04, 1.06
13, -0.05, 0.03, 1.03
13, -0.02, 0.02, 1.02
13, -0.01, 0.01, 1.07
13, 0.02, 0.04, 1.02
13, -0.00, 0.03, 1.04
14, 0.01, 0.05, 1.04
13, -0.01, 0.04, 1.04
12, 0.01, 0.03, 1.03
13, -0.01, 0.03, 1.03
14, -0.01, 0.03, 1.03
13, -0.00, 0.03, 1.05
13, -0.01, 0.03, 1.04
13, 0.01, 0.03, 1.02
13, -0.01, 0.04, 1.04
13, -0.00, 0.03, 1.04
14, -0.00, 0.03, 1.02
13, 0.00, 0.02, 1.04
12, -0.00, 0.03, 1.03
14, -0.00, 0.00, 1.05
13, -0.00, 0.03, 1.03
13, -0.00, 0.04, 1.04
12, -0.00, 0.04, 1.03
14, 0.00, 0.04, 1.03
13, -0.01, 0.03, 1.04
13, -0.00, 0.03, 1.03
14, -0.00, 0.02, 1.02
12, 0.01, 0.02, 1.04
13, -0.01, -0.04, 1.02
14, -0.08, -0.05, 1.03
13, -0.03, -0.03, 1.05
13, 0.08, -0.04, 1.03
13, 0.10, 0.00, 1.03
13, 0.10, 0.06, 1.04
13, 0.09, 0.16, 1.03
13, 0.04, 0.19, 1.04
14, -0.05, 0.10, 1.17
12, -0.08, 0.08, 1.20
13, -0.05, 0.05, 1.43
14, -0.02, 0.09, 1.40
13, 0.00, 0.09, 1.30
13, 0.08, 0.07, 1.21
13, 0.10, 0.05, 1.12
13, 0.08, 0.03, 1.11
13, 0.08, -0.01, 1.08
14, 0.09, -0.03, 1.02
12, 0.09, 0.03, 1.04
13, 0.06, 0.05, 1.10
13, 0.04, 0.10, 1.12
14, 0.08, 0.07, 1.06
13, 0.12, 0.06, 0.99
12, 0.13, 0.05, 0.94
14, 0.10, 0.02, 0.92
13, 0.10, 0.02, 0.95
13, 0.08, 0.03, 0.93
14, 0.05, 0.04, 1.00
12, 0.02, 0.05, 1.01
13, 0.03, 0.05, 0.95
14, 0.05, 0.06, 0.90
13, 0.06, 0.04, 0.91
12, 0.05, 0.04, 0.93
13, 0.04, 0.03, 0.94
14, 0.03, 0.03, 0.99
13, 0.03, 0.03, 0.97
13, 0.02, 0.04, 0.99
13, 0.04, 0.05, 0.98
13, 0.03, 0.06, 0.99
13, 0.03, 0.06, 0.95
14, 0.02, 0.07, 0.98
13, 0.02, 0.07, 1.02
12, 0.01, 0.07, 1.01
14, 0.01, 0.06, 0.98
13, -0.01, 0.06, 1.00
13, 0.00, 0.06, 0.97
12, 0.01, 0.07, 0.97
14, 0.00, 0.06, 0.99
13, 0.00, 0.06, 0.96
13, -0.01, 0.03, 0.94
14, -0.02, 0.04, 0.95
12, -0.03, 0.06, 0.98
13, -0.03, 0.06, 1.00
14, 0.00, 0.08, 1.00
13, 0.03, 0.07, 0.99
12, 0.02, 0.05, 1.00
13, 0.02, 0.04, 1.00
14, -0.01, 0.04, 1.01
13, -0.00, 0.04, 1.01
13, -0.01, 0.02, 0.92
13, 0.01, 0.04, 0.86
13, 0.01, 0.07, 0.86
13, -0.03, 0.07, 0.90
14, -0.07, -0.00, 0.87
13, -0.06, -0.09, 0.69
12, -0.04, -0.16, 0.12
14, -0.01, -0.03, 0.05
13, 0.01, -0.04, 0.05
13, -0.01, -0.04, 0.09
13, 0.00, -0.03, 0.11
13, 1.60, -1.68, -2.00
13, 0.34, -1.71, -1.29
13, 2.00, 1.26, -2.00
14, 1.67, -0.40, -2.00
13, 1.86, 0.88, -2.00
12, -0.04, -0.26, 0.98
14, 0.66, -0.41, 1.07
13, 0.22, 0.01, 1.00
13, -0.58, 0.05, 2.00
14, 0.95, -0.06, -0.56
12, -0.03, -0.07, 0.74
13, -0.04, -0.06, 1.10
13, 0.02, -0.04, 0.86
14, 0.01, -0.07, 0.64
13, -0.15, 0.57, 1.06
12, 0.04, -0.06, 0.84
14, 0.23, -0.26, 1.45
13, -0.12, -0.08, 1.28
13, -0.04, 0.40, 0.91
14, 0.32, 0.20, -0.37
12, 0.01, -0.47, 1.94
13, 0.06, -0.28, 0.64
14, 0.01, 0.11, 1.03
13, -0.02, 0.03, 1.00
13, 0.02, 0.02, 1.04
12, -0.01, 0.03, 1.00
14, 0.02, 0.03, 1.04
13, 0.01, 0.03, 1.04
13, -0.00, 0.04, 1.04
14, 0.00, 0.02, 1.03
12, 0.01, 0.02, 1.02
13, 0.00, 0.03, 1.04
14, 0.00, 0.03, 1.04
13, 0.01, 0.03, 1.02
12, 0.00, 0.05, 1.03
14, 0.01, 0.03, 1.05
13, 0.00, 0.03, 1.04
13, 0.01, 0.03, 1.06
22, 0, 0, 1